accession,genome_GC,Orthogroup,SCO_GC,monophyletic
GCF_004195945.1,73.40945979481012,OG0002205,69.65471447543162,Yes
GCF_006715925.1,72.26273356333616,OG0002205,69.65471447543162,Yes
GCF_000739045.1,71.62854703992213,OG0002247,69.6551724137931,Yes
GCF_019090105.1,71.86124229584006,OG0002247,69.6551724137931,Yes
GCF_000720675.1,72.5811962847692,OG0002247,69.6551724137931,Yes
GCF_000718375.1,72.3730541599248,OG0002247,69.6551724137931,Yes
GCF_900105245.1,71.92455527688543,OG0002247,69.6551724137931,Yes
GCF_007828695.1,72.01608180577536,OG0002247,69.6551724137931,Yes
GCF_018638305.1,72.32694370284175,OG0002247,69.6551724137931,Yes
GCF_014596915.1,71.43221771322186,OG0002225,69.65699208443272,Yes
GCF_000718525.1,73.89174165612695,OG0002202,69.65811965811966,Yes
GCF_014650895.1,73.86841746139201,OG0002202,69.65811965811966,Yes
GCF_008634015.1,73.56197590803878,OG0002202,69.65811965811966,Yes
GCF_003950035.1,73.14116767637857,OG0002090,69.65811965811966,Yes
GCF_003949875.1,73.1099150887353,OG0002090,69.65811965811966,Yes
GCF_014650895.1,73.86841746139201,OG0002090,69.65811965811966,Yes
GCF_003949805.1,73.05617874950838,OG0002090,69.65811965811966,Yes
GCF_014649535.1,70.56218698012687,OG0002168,69.65918536990856,Yes
GCF_008704555.1,72.17223838570469,OG0002168,69.65918536990856,Yes
GCF_000816025.1,71.59873503209333,OG0002281,69.65986394557822,Yes
GCF_000935185.3,72.3496066608556,OG0002281,69.65986394557822,Yes
GCF_001746295.1,70.2789487786098,OG0002216,69.65986394557822,Yes
GCF_018619185.1,71.58550682310738,OG0002104,69.66067864271457,Yes
GCF_002910905.1,71.11775336959565,OG0002104,69.66067864271457,Yes
GCF_001485125.1,71.53844684810325,OG0002202,69.66067864271457,Yes
GCF_016901035.1,71.6697437696203,OG0002202,69.66067864271457,Yes
GCF_000718525.1,73.89174165612695,OG0002162,69.66067864271457,Yes
GCF_000718455.1,71.65156533049444,OG0002104,69.66067864271457,Yes
GCF_015912975.1,72.5022989405382,OG0002181,69.66220522625876,Yes
GCF_009832925.1,71.0396852588241,OG0002153,69.66292134831461,Yes
GCF_016741935.1,70.93047435873022,OG0002119,69.66292134831461,Yes
GCF_000342125.1,73.26973094131425,OG0002279,69.66292134831461,Yes
GCF_009872555.1,71.5141412527273,OG0002105,69.66292134831461,Yes
GCF_014203535.1,72.72608929123523,OG0002202,69.66292134831461,Yes
GCF_018614415.1,71.9776729394496,OG0002192,69.6642685851319,Yes
GCF_008704555.1,72.17223838570469,OG0002192,69.6642685851319,Yes
GCF_000720675.1,72.5811962847692,OG0002090,69.66452533904354,Yes
GCF_008642375.1,71.92355356884542,OG0002225,69.66490299823633,Yes
GCF_000816025.1,71.59873503209333,OG0002181,69.66490299823633,Yes
GCF_008704495.1,71.03040419692445,OG0002226,69.66666666666667,Yes
GCF_000717595.1,71.81275055098989,OG0002231,69.66666666666667,Yes
GCF_009834125.1,71.5881327199418,OG0002205,69.66666666666667,Yes
GCF_001941845.1,72.2958130444768,OG0002168,69.66666666666667,Yes
GCF_900187385.1,71.0265375150324,OG0002205,69.66666666666667,Yes
GCF_001418135.1,71.82357466484632,OG0002231,69.66666666666667,Yes
GCF_004125265.1,70.94689834119383,OG0002205,69.66666666666667,Yes
GCF_002551145.1,71.7512317437235,OG0002205,69.66666666666667,Yes
GCF_001294345.1,70.63960082111876,OG0002226,69.66666666666667,Yes
GCF_001509795.1,72.16649594777202,OG0002277,69.66666666666667,Yes
GCF_002094995.1,72.28798094783069,OG0002205,69.66666666666667,Yes
GCF_004125245.1,72.01623646813974,OG0002205,69.66666666666667,Yes
GCF_002028425.1,72.72868322896561,OG0002122,69.66824644549763,Yes
GCF_004364395.1,71.6393629277467,OG0002122,69.66824644549763,Yes
GCF_000297635.1,72.92147577802726,OG0002221,69.66824644549763,Yes
GCF_014648655.1,69.59433125723383,OG0002152,69.66824644549763,Yes
GCF_008039505.1,70.67954736371634,OG0002246,69.66824644549763,Yes
GCF_002154415.1,72.04658620890199,OG0002263,69.66966966966966,Yes
GCF_012927245.1,72.73758658293158,OG0002263,69.66966966966966,Yes
GCF_014076605.1,71.33417979781174,OG0002263,69.66966966966966,Yes
GCF_000718525.1,73.89174165612695,OG0002263,69.66966966966966,Yes
GCF_009834145.1,72.15447193033249,OG0002119,69.67136150234742,Yes
GCF_014650115.1,72.07896486388853,OG0002119,69.67136150234742,Yes
GCF_000718775.1,72.82103019912239,OG0002119,69.67136150234742,Yes
GCF_001735805.1,71.08880262065536,OG0002119,69.67136150234742,Yes
GCF_014650735.1,71.8983588434935,OG0002119,69.67136150234742,Yes
GCF_001514265.1,70.94166661673785,OG0002281,69.67213114754098,Yes
GCF_900105245.1,71.92455527688543,OG0002277,69.67320261437908,Yes
GCF_001418135.1,71.82357466484632,OG0002168,69.67418546365914,Yes
GCF_017614965.1,70.90619532412342,OG0002168,69.67418546365914,Yes
GCF_900206255.1,70.76447565723471,OG0002168,69.67418546365914,Yes
GCF_001294335.1,70.89427714984109,OG0002168,69.67418546365914,Yes
GCF_008704655.1,71.95970710448734,OG0002168,69.67418546365914,Yes
GCF_002939385.1,72.1075480887608,OG0002192,69.67509025270758,Yes
GCF_900215595.1,71.29502915331933,OG0002192,69.67509025270758,Yes
GCF_018070205.1,71.9263035883291,OG0002192,69.67509025270758,Yes
GCF_002224125.2,70.77328045264795,OG0002192,69.67509025270758,Yes
GCF_009862445.1,72.11866110982085,OG0002192,69.67509025270758,Yes
GCF_001485125.1,71.53844684810325,OG0002192,69.67509025270758,Yes
GCF_000700005.2,72.74064770002371,OG0002247,69.67592592592592,Yes
GCF_008642375.1,71.92355356884542,OG0002247,69.67592592592592,Yes
GCF_002802945.1,73.44165296923315,OG0002214,69.67592592592592,Yes
GCF_006539185.1,71.81957138804985,OG0002247,69.67592592592592,Yes
GCF_001640565.1,71.26883552336078,OG0002247,69.67592592592592,Yes
GCF_014253015.1,73.1471939892551,OG0002202,69.6774193548387,Yes
GCF_002939475.1,72.39930118315576,OG0002090,69.6774193548387,Yes
GCF_000718015.1,72.97201453063025,OG0002090,69.6774193548387,Yes
GCF_009811575.1,71.0800540648297,OG0002202,69.6774193548387,Yes
GCF_000720485.1,71.36500023190627,OG0002090,69.6774193548387,Yes
GCF_004328625.1,71.85854258591137,OG0002090,69.6774193548387,Yes
GCF_004364395.1,71.6393629277467,OG0002202,69.6774193548387,Yes
GCF_014596915.1,71.43221771322186,OG0002139,69.67871485943775,Yes
GCF_001866675.1,71.29846980362196,OG0002139,69.67871485943775,Yes
GCF_001652895.1,71.87308271254555,OG0002139,69.67871485943775,Yes
GCF_019049255.1,71.73554307199355,OG0002104,69.67871485943775,Yes
GCF_002382885.1,71.18790627689877,OG0002202,69.67871485943775,Yes
GCF_004563805.1,70.89882432261598,OG0002277,69.67871485943775,Yes
GCF_015163075.1,70.77589388975778,OG0002153,69.6798493408663,Yes
GCF_003977875.1,70.56431913227814,OG0002153,69.6798493408663,Yes
GCF_900206255.1,70.76447565723471,OG0002270,69.68103750438135,Yes
GCF_002891435.1,70.82800015627384,OG0002231,69.68174204355108,Yes
GCF_001905505.1,71.24872686112982,OG0002231,69.68174204355108,Yes
GCF_000717025.1,70.72708854584603,OG0002231,69.68174204355108,Yes
GCF_000364805.1,71.0335644530418,OG0002231,69.68174204355108,Yes
GCF_015912975.1,72.5022989405382,OG0002109,69.68253968253968,Yes
GCF_008639165.1,72.46421082008219,OG0002122,69.68253968253968,Yes
GCF_002005565.1,72.53403555056444,OG0002192,69.68599033816425,Yes
GCF_002188335.1,72.16969174715156,OG0002192,69.68599033816425,Yes
GCF_018070175.1,72.12096500107661,OG0002192,69.68599033816425,Yes
GCF_011290345.1,70.73576866042221,OG0002270,69.68727789623313,Yes
GCF_004795115.1,72.31324619635751,OG0002225,69.68911917098445,Yes
GCF_000718635.1,72.39832027893979,OG0002223,69.6969696969697,Yes
GCF_000931445.1,72.85908886895231,OG0002223,69.6969696969697,Yes
GCF_019049245.1,70.46920593617625,OG0002231,69.6969696969697,Yes
GCF_000829695.1,71.73770604455973,OG0002223,69.6969696969697,Yes
GCF_004125265.1,70.94689834119383,OG0002136,69.6969696969697,Yes
GCF_003977875.1,70.56431913227814,OG0002169,69.6969696969697,Yes
GCF_007829875.1,72.5290855559092,OG0002111,69.6969696969697,Yes
GCF_001509795.1,72.16649594777202,OG0002223,69.6969696969697,Yes
GCF_000721235.1,72.41546052416992,OG0002223,69.6969696969697,Yes
GCF_014649515.1,72.28029898333222,OG0002192,69.6969696969697,Yes
GCF_900095575.1,71.79502345502753,OG0002104,69.6969696969697,Yes
GCF_000717745.1,71.41159375031481,OG0002226,69.6969696969697,Yes
GCF_000383595.1,71.18922575344534,OG0002100,69.6969696969697,Yes
GCF_001513975.1,70.90036207915387,OG0002169,69.6969696969697,Yes
GCF_014203595.1,72.03357497951025,OG0002231,69.6969696969697,Yes
GCF_014596915.1,71.43221771322186,OG0002231,69.6969696969697,Yes
GCF_000092385.1,70.75458902611386,OG0002223,69.6969696969697,Yes
GCF_000720485.1,71.36500023190627,OG0002226,69.6969696969697,Yes
GCF_014649995.1,72.21373693347616,OG0002192,69.6969696969697,Yes
GCF_001514265.1,70.94166661673785,OG0002253,69.6969696969697,Yes
GCF_008639165.1,72.46421082008219,OG0002223,69.6969696969697,Yes
GCF_009811635.1,70.73582516176545,OG0002231,69.6969696969697,Yes
GCF_003595545.1,70.85004760962612,OG0002223,69.6969696969697,Yes
GCF_008973465.1,72.1608013454021,OG0002223,69.6969696969697,Yes
GCF_009834125.1,71.5881327199418,OG0002223,69.6969696969697,Yes
GCF_014648635.1,72.49160528271786,OG0002223,69.6969696969697,Yes
GCF_002251155.1,72.71767908392607,OG0002223,69.6969696969697,Yes
GCF_000980885.2,72.20426490137413,OG0002223,69.6969696969697,Yes
GCF_008634025.1,72.31519373754067,OG0002221,69.6969696969697,Yes
GCF_001513985.1,70.88643545733457,OG0002111,69.6969696969697,Yes
GCF_000718015.1,72.97201453063025,OG0002231,69.6969696969697,Yes
GCF_014650895.1,73.86841746139201,OG0002223,69.6969696969697,Yes
GCF_015912975.1,72.5022989405382,OG0002223,69.6969696969697,Yes
GCF_002154415.1,72.04658620890199,OG0002111,69.6969696969697,Yes
GCF_000829695.1,71.73770604455973,OG0002111,69.6969696969697,Yes
GCF_000721605.1,72.0063388907986,OG0002192,69.6969696969697,Yes
GCF_014205315.1,71.05130731134788,OG0002272,69.6969696969697,Yes
GCF_002802945.1,73.44165296923315,OG0002111,69.6969696969697,Yes
GCF_009604455.1,71.02240514489499,OG0002166,69.6969696969697,Yes
GCF_000718775.1,72.82103019912239,OG0002111,69.6969696969697,Yes
GCF_000444875.1,72.55081180229493,OG0002111,69.6969696969697,Yes
GCF_003865155.1,72.03283162627643,OG0002231,69.6969696969697,Yes
GCF_018619185.1,71.58550682310738,OG0002111,69.6969696969697,Yes
GCF_018070205.1,71.9263035883291,OG0002111,69.6969696969697,Yes
GCF_000364805.1,71.0335644530418,OG0002111,69.6969696969697,Yes
GCF_000349325.1,70.56941486717699,OG0002111,69.6969696969697,Yes
GCF_008704995.1,70.87869199791524,OG0002153,69.6969696969697,Yes
GCF_014701095.1,71.43732688304102,OG0002111,69.6969696969697,Yes
GCF_006716135.1,72.51435348449981,OG0002223,69.6969696969697,Yes
GCF_000261345.2,71.54212338019983,OG0002111,69.6969696969697,Yes
GCF_900105265.1,70.13443560225605,OG0002166,69.6969696969697,Yes
GCF_000226455.1,71.02442944954693,OG0002111,69.6969696969697,Yes
GCF_900079415.1,72.67812909669054,OG0002111,69.6969696969697,Yes
GCF_013046785.1,72.45340867463028,OG0002111,69.6969696969697,Yes
GCF_008973465.1,72.1608013454021,OG0002111,69.6969696969697,Yes
GCF_000718525.1,73.89174165612695,OG0002181,69.6969696969697,Yes
GCF_014648635.1,72.49160528271786,OG0002104,69.6969696969697,Yes
GCF_900119365.1,70.45385621449539,OG0002214,69.6969696969697,Yes
GCF_900105395.1,73.62599978000117,OG0002214,69.6969696969697,Yes
GCF_001278075.1,71.54140265935604,OG0002247,69.6969696969697,Yes
GCF_001187435.1,73.2561104577597,OG0002202,69.6969696969697,Yes
GCF_000380165.1,72.03496733301846,OG0002214,69.6969696969697,Yes
GCF_014649535.1,70.56218698012687,OG0002214,69.6969696969697,Yes
GCF_009863125.1,70.97059002585705,OG0002104,69.6969696969697,Yes
GCF_006539185.1,71.81957138804985,OG0002202,69.6969696969697,Yes
GCF_002242805.1,71.02562801020376,OG0002136,69.70618034447821,Yes
GCF_003933295.1,71.75785492289239,OG0002136,69.70618034447821,Yes
GCF_003963535.1,70.62993572153285,OG0002136,69.70618034447821,Yes
GCF_009377175.1,71.19898347064205,OG0002136,69.70618034447821,Yes
GCF_000968685.2,71.47187478922336,OG0002136,69.70618034447821,Yes
GCF_014205315.1,71.05130731134788,OG0002136,69.70618034447821,Yes
GCF_014701095.1,71.43732688304102,OG0002136,69.70618034447821,Yes
GCF_016741935.1,70.93047435873022,OG0002136,69.70618034447821,Yes
GCF_017639205.1,71.97513531102362,OG0002136,69.70618034447821,Yes
GCF_900105245.1,71.92455527688543,OG0002136,69.70618034447821,Yes
GCF_900215595.1,71.29502915331933,OG0002136,69.70618034447821,Yes
GCF_900215615.1,71.31857072632036,OG0002136,69.70618034447821,Yes
GCF_014205255.1,70.98128577906316,OG0002136,69.70618034447821,Yes
GCF_014650435.1,71.89684322825536,OG0002136,69.70618034447821,Yes
GCF_003933965.1,70.91051053004985,OG0002136,69.70618034447821,Yes
GCF_001509795.1,72.16649594777202,OG0002136,69.70618034447821,Yes
GCF_001418645.1,71.09273134928999,OG0002136,69.70618034447821,Yes
GCF_000716685.1,71.70645448432758,OG0002136,69.70618034447821,Yes
GCF_001941845.1,72.2958130444768,OG0002216,69.70954356846472,Yes
GCF_014701095.1,71.43732688304102,OG0002166,69.71080669710807,Yes
GCF_007828695.1,72.01608180577536,OG0002166,69.71080669710807,Yes
GCF_018638305.1,72.32694370284175,OG0002166,69.71080669710807,Yes
GCF_019049255.1,71.73554307199355,OG0002166,69.71080669710807,Yes
GCF_900206255.1,70.76447565723471,OG0002166,69.71080669710807,Yes
GCF_000384175.1,71.50009640222602,OG0002166,69.71080669710807,Yes
GCF_011008945.1,73.2502875225165,OG0002189,69.71080669710807,Yes
GCF_015244315.1,72.50697707688116,OG0002238,69.7123519458545,Yes
GCF_000721235.1,72.41546052416992,OG0002238,69.7123519458545,Yes
GCF_900215615.1,71.31857072632036,OG0002105,69.71326164874552,Yes
GCF_003443735.1,70.5852272440746,OG0002225,69.71326164874552,Yes
GCF_002891435.1,70.82800015627384,OG0002100,69.71326164874552,Yes
GCF_014202475.1,71.3761413815067,OG0002100,69.71326164874552,Yes
GCF_013046785.1,72.45340867463028,OG0002104,69.71428571428572,Yes
GCF_014650115.1,72.07896486388853,OG0002104,69.71428571428572,Yes
GCF_010548465.1,72.74278538528552,OG0002277,69.71504307488404,Yes
GCF_001866665.1,71.50485862455224,OG0002202,69.71544715447155,Yes
GCF_002005565.1,72.53403555056444,OG0002202,69.71544715447155,Yes
GCF_000367365.1,69.73288633986101,OG0002227,69.71544715447155,Yes
GCF_000383595.1,71.18922575344534,OG0002162,69.71544715447155,Yes
GCF_001866675.1,71.29846980362196,OG0002202,69.71544715447155,Yes
GCF_009377175.1,71.19898347064205,OG0002169,69.71544715447155,Yes
GCF_001953875.1,72.58388095781491,OG0002202,69.71677559912854,Yes
GCF_001509775.1,70.96844907271088,OG0002169,69.71677559912854,Yes
GCF_000725555.1,72.188913415395,OG0002202,69.71677559912854,Yes
GCF_008704715.1,70.99117664090892,OG0002164,69.71677559912854,Yes
GCF_000147815.2,70.8763616177782,OG0002169,69.71677559912854,Yes
GCF_004795115.1,72.31324619635751,OG0002202,69.71677559912854,Yes
GCF_011290345.1,70.73576866042221,OG0002255,69.71751412429379,Yes
GCF_001723075.1,70.61759337924663,OG0002270,69.71899224806202,Yes
GCF_001509795.1,72.16649594777202,OG0002192,69.71916971916971,Yes
GCF_002251155.1,72.71767908392607,OG0002192,69.71916971916971,Yes
GCF_001685355.1,71.01042401755045,OG0002277,69.7211155378486,Yes
GCF_007829875.1,72.5290855559092,OG0002277,69.7211155378486,Yes
GCF_000931445.1,72.85908886895231,OG0002205,69.7211155378486,Yes
GCF_000317595.1,70.16676316934797,OG0002286,69.72222222222221,Yes
GCF_008704715.1,70.99117664090892,OG0002270,69.72251492799438,Yes
GCF_003994375.1,70.7989531942107,OG0002270,69.7228144989339,Yes
GCF_002939475.1,72.39930118315576,OG0002156,69.72477064220183,Yes
GCF_000718635.1,72.39832027893979,OG0002156,69.72477064220183,Yes
GCF_000364805.1,71.0335644530418,OG0002277,69.7272122421823,Yes
GCF_014596915.1,71.43221771322186,OG0002205,69.7272122421823,Yes
GCF_016612625.1,70.1687907369231,OG0002205,69.7272122421823,Yes
GCF_008705135.1,71.0874109252463,OG0002205,69.7272122421823,Yes
GCF_009834125.1,71.5881327199418,OG0002274,69.72789115646259,Yes
GCF_000718015.1,72.97201453063025,OG0002274,69.72789115646259,Yes
GCF_001270515.1,72.06079851138708,OG0002105,69.72972972972973,Yes
GCF_014650735.1,71.8983588434935,OG0002105,69.72972972972973,Yes
GCF_000349325.1,70.56941486717699,OG0002100,69.72972972972973,Yes
GCF_016612625.1,70.1687907369231,OG0002255,69.73039215686273,Yes
GCF_003595545.1,70.85004760962612,OG0002119,69.73073351903436,Yes
GCF_001905005.1,71.90923884075247,OG0002119,69.73073351903436,Yes
GCF_003950035.1,73.14116767637857,OG0002119,69.73073351903436,Yes
GCF_000383595.1,71.18922575344534,OG0002153,69.73180076628353,Yes
GCF_003933295.1,71.75785492289239,OG0002205,69.73333333333333,Yes
GCF_019090105.1,71.86124229584006,OG0002215,69.73333333333333,Yes
GCF_000719555.1,73.19297597363543,OG0002205,69.73333333333333,Yes
GCF_001270515.1,72.06079851138708,OG0002215,69.73333333333333,Yes
GCF_017526105.1,71.83741230666094,OG0002215,69.73333333333333,Yes
GCF_001418135.1,71.82357466484632,OG0002215,69.73333333333333,Yes
GCF_018128905.1,70.88445976334732,OG0002215,69.73333333333333,Yes
GCF_001418135.1,71.82357466484632,OG0002205,69.73333333333333,Yes
GCF_900215615.1,71.31857072632036,OG0002215,69.73333333333333,Yes
GCF_003933295.1,71.75785492289239,OG0002215,69.73333333333333,Yes
GCF_013046785.1,72.45340867463028,OG0002215,69.73333333333333,Yes
GCF_001953875.1,72.58388095781491,OG0002215,69.73333333333333,Yes
GCF_008704995.1,70.87869199791524,OG0002215,69.73333333333333,Yes
GCF_014205255.1,70.98128577906316,OG0002215,69.73333333333333,Yes
GCF_000718525.1,73.89174165612695,OG0002205,69.73333333333333,Yes
GCF_009832925.1,71.0396852588241,OG0002215,69.73333333333333,Yes
GCF_004217355.1,71.75752505864055,OG0002215,69.73333333333333,Yes
GCF_000444875.1,72.55081180229493,OG0002205,69.73333333333333,Yes
GCF_000717595.1,71.81275055098989,OG0002215,69.73333333333333,Yes
GCF_009872555.1,71.5141412527273,OG0002215,69.73333333333333,Yes
GCF_008973465.1,72.1608013454021,OG0002277,69.73333333333333,Yes
GCF_001514265.1,70.94166661673785,OG0002215,69.73333333333333,Yes
GCF_013364315.1,71.29451435141188,OG0002215,69.73333333333333,Yes
GCF_018614415.1,71.9776729394496,OG0002205,69.73333333333333,Yes
GCF_002910905.1,71.11775336959565,OG0002205,69.73333333333333,Yes
GCF_007828695.1,72.01608180577536,OG0002111,69.73415132924336,Yes
GCF_003933965.1,70.91051053004985,OG0002155,69.7350069735007,Yes
GCF_016612545.1,70.2367001807192,OG0002155,69.7350069735007,Yes
GCF_000717025.1,70.72708854584603,OG0002263,69.7350069735007,Yes
GCF_001514235.1,70.63396853115424,OG0002155,69.7350069735007,Yes
GCF_019049285.1,70.47930751060726,OG0002155,69.7350069735007,Yes
GCF_008639165.1,72.46421082008219,OG0002155,69.7350069735007,Yes
GCF_000721105.1,70.63587595804425,OG0002155,69.7350069735007,Yes
GCF_900206255.1,70.76447565723471,OG0002155,69.7350069735007,Yes
GCF_008704535.1,73.44777247101699,OG0002155,69.7350069735007,Yes
GCF_001723075.1,70.61759337924663,OG0002155,69.7350069735007,Yes
GCF_000367365.1,69.73288633986101,OG0002155,69.7350069735007,Yes
GCF_001905385.1,72.01671510900026,OG0002090,69.73590292648109,Yes
GCF_018982965.1,72.23325012721247,OG0002090,69.73590292648109,Yes
GCF_900206255.1,70.76447565723471,OG0002225,69.73684210526315,Yes
GCF_001905005.1,71.90923884075247,OG0002169,69.73684210526315,Yes
GCF_002891315.1,71.21444945088618,OG0002169,69.73684210526315,Yes
GCF_002939475.1,72.39930118315576,OG0002263,69.73684210526315,Yes
GCF_014650115.1,72.07896486388853,OG0002221,69.73684210526315,Yes
GCF_000719185.1,72.08319570586902,OG0002169,69.73684210526315,Yes
GCF_019090105.1,71.86124229584006,OG0002164,69.73684210526315,Yes
GCF_000225525.1,72.45765896906404,OG0002211,69.73684210526315,Yes
GCF_017876235.1,72.26190082540705,OG0002225,69.73684210526315,Yes
GCF_001953875.1,72.58388095781491,OG0002225,69.73684210526315,Yes
GCF_001941845.1,72.2958130444768,OG0002225,69.73684210526315,Yes
GCF_000816485.1,70.02343510924956,OG0002164,69.73684210526315,Yes
GCF_010548375.1,71.01283397881669,OG0002225,69.73684210526315,Yes
GCF_000092385.1,70.75458902611386,OG0002189,69.73886328725038,Yes
