Name,OG0002083,OG0002171,OG0002192,OG0002202,OG0002242,OG0002247,OG0002077,OG0002078,OG0002081,OG0002116,OG0002125,OG0002200,OG0002189,OG0002196,OG0002250,OG0002260,OG0002198,OG0002290,OG0002188,OG0002079,OG0002186,OG0002199,OG0002201,OG0002232,OG0002190,OG0002195,OG0002185,OG0002194,OG0002086,OG0002120,OG0002167,OG0002197,OG0002076,OG0002191,OG0002193,OG0002282,OG0002080,OG0002082
GCF_009863125.1,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#fca55d,#F0F0F0,#F0F0F0,#e2514a,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0
GCF_014648655.1,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#7ecca5,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0
GCF_004125315.1,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#c72e4c,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#f7844e,#F0F0F0,#F0F0F0,#F0F0F0
GCF_002941025.1,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0
GCF_001294345.1,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#4b68ae,#f7844e,#F0F0F0,#F0F0F0,#F0F0F0
GCF_016909575.1,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#f7844e,#F0F0F0,#F0F0F0,#F0F0F0
GCF_000364805.1,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#c72e4c,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#486cb0,#F0F0F0,#F0F0F0
GCF_000717025.1,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#4b68ae,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0
GCF_001905505.1,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#f7844e,#486cb0,#F0F0F0,#F0F0F0
GCF_008704555.1,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0
GCF_000698495.1,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0
GCF_900095575.1,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0
GCF_013409565.1,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0
GCF_013364315.1,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#edf8a3,#F0F0F0,#f46d43,#f6fbb0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#f7fcb2,#feec9f,#F0F0F0,#fec877,#F0F0F0,#F0F0F0,#fcfeba
GCF_009863145.1,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#f98e52,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#f46d43,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#ffffbe,#F0F0F0,#F0F0F0,#f7fcb2,#feec9f,#F0F0F0,#F0F0F0,#6bc4a5,#F0F0F0,#fcfeba
GCF_003610995.1,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#fee08b,#F0F0F0,#F0F0F0,#3d79b6,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#feec9f,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#fcfeba
GCF_010548165.1,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#4ea7b0,#F0F0F0,#edf8a3,#F0F0F0,#f46d43,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#ffffbe,#466eb1,#F0F0F0,#f7fcb2,#feec9f,#F0F0F0,#fec877,#6bc4a5,#F0F0F0,#fcfeba
GCF_002094995.1,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#7ccaa5,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#466eb1,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#caea9e,#F0F0F0,#fee491,#F0F0F0
GCF_004000405.1,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#7ccaa5,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#caea9e,#F0F0F0,#F0F0F0,#F0F0F0
GCF_002382885.1,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#fee08b,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#f0f9a7,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0
GCF_000010605.1,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#3d79b6,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#466eb1,#F0F0F0,#4175b4,#feec9f,#F0F0F0,#4471b2,#F0F0F0,#fee491,#F0F0F0
GCF_018619185.1,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#bfe5a0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#cdeb9d,#F0F0F0,#e9f69d,#f0f9a7,#F0F0F0,#F0F0F0,#F0F0F0,#feec9f,#F0F0F0,#fec877,#F0F0F0,#fee491,#F0F0F0
GCF_001434355.1,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#bfe5a0,#F0F0F0,#F0F0F0,#f98e52,#F0F0F0,#F0F0F0,#F0F0F0,#fee08b,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#cdeb9d,#F0F0F0,#F0F0F0,#f0f9a7,#bc2249,#F0F0F0,#F0F0F0,#feec9f,#F0F0F0,#F0F0F0,#F0F0F0,#fee491,#F0F0F0
GCF_002910905.1,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#f0f9a7,#F0F0F0,#F0F0F0,#F0F0F0,#feec9f,#F0F0F0,#fec877,#F0F0F0,#fee491,#F0F0F0
GCF_002551175.1,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#86cfa5,#F0F0F0,#F0F0F0,#F0F0F0,#e95c47,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#d43d4f,#3d79b6,#F0F0F0,#7ccaa5,#F0F0F0,#f0f9a7,#466eb1,#F0F0F0,#439bb5,#feec9f,#F0F0F0,#caea9e,#d63f4f,#fee491,#F0F0F0
GCF_001746305.1,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#66c2a5,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#f46d43,#F0F0F0,#F0F0F0,#7ccaa5,#F0F0F0,#f0f9a7,#F0F0F0,#F0F0F0,#4175b4,#F0F0F0,#F0F0F0,#4471b2,#F0F0F0,#fee491,#F0F0F0
GCF_000261345.2,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#86cfa5,#F0F0F0,#F0F0F0,#66c2a5,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#d43d4f,#3d79b6,#F0F0F0,#3d79b6,#F0F0F0,#f0f9a7,#bc2249,#F0F0F0,#F0F0F0,#feec9f,#F0F0F0,#be254a,#F0F0F0,#fee491,#F0F0F0
GCF_000718455.1,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#e95c47,#4ea7b0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#f0f9a7,#466eb1,#F0F0F0,#439bb5,#F0F0F0,#F0F0F0,#be254a,#F0F0F0,#fee491,#F0F0F0
GCF_016901035.1,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#ffffbe,#F0F0F0,#F0F0F0,#d43d4f,#F0F0F0,#F0F0F0,#F0F0F0,#e9f69d,#f0f9a7,#F0F0F0,#F0F0F0,#F0F0F0,#feec9f,#F0F0F0,#be254a,#d63f4f,#fee491,#fcfeba
GCF_016906245.1,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#7ccaa5,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0
GCF_001905905.1,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#7ccaa5,#F0F0F0,#F0F0F0,#F0F0F0,#f0f9a7,#466eb1,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0
GCF_002551145.1,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#fee08b,#F0F0F0,#F0F0F0,#4ea7b0,#ffffbe,#F0F0F0,#F0F0F0,#d43d4f,#f6fbb0,#F0F0F0,#F0F0F0,#F0F0F0,#f0f9a7,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#4471b2,#F0F0F0,#F0F0F0,#F0F0F0
